"Codigo","Edad","Empleado","Estado Civil","Ocupacion","Genero","Horas por semana","Pais"
1938877,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1938977,62,"Privado","Soltero","Personal de seguridad","Female",22,"United-States"
1939077,31,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",38,"United-States"
1939277,30,"Privado","Soltero","Ejecutivo y Gerencial","Male",45,"United-States"
1939577,58,"Publico-Municipal","Casado","Agricultura","Male",40,"United-States"
1939677,30,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
1939777,28,"Privado","Soltero","Personal especializado","Female",40,"United-States"
1939877,46,"Privado","Divorciado","Ejecutivo y Gerencial","Female",70,"United-States"
1939977,34,"Privado","Soltero","Apoyo técnico","Female",40,"United-States"
1940077,39,"Independiente","Divorciado","Mantenimiento y Reparaciones generales","Male",99,"United-States"
1940177,61,"Independiente","Viudo","Ventas","Female",20,"United-States"
1940277,30,"Independiente","Divorciado","Personal de inspeccion ","Female",40,"United-States"
1940377,31,"Privado","Separado","Servicios generales","Female",40,"United-States"
1940477,21,"Privado","Soltero","Personal administrativo","Male",40,"United-States"
1940577,50,"Privado","Casado","Personal de inspeccion ","Male",58,"United-States"
1940677,47,"Privado","Soltero","Personal administrativo","Male",33,"United-States"
1940777,20,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
1940877,23,"Privado","Soltero","Servicios generales","Female",30,"United-States"
1941077,20,"Privado","Soltero","Personal de aseo","Male",45,"United-States"
1941177,33,"Privado","Casado","Ventas","Male",50,"United-States"
1941277,30,"Privado","Soltero","Personal administrativo","Female",30,"United-States"
1941377,43,"Publico-Municipal","Divorciado","Servicios de Telecomunicaciones","Female",40,"United-States"
1941477,23,"Privado","Soltero","Personal de aseo","Male",60,"United-States"
1941677,25,"Privado","Soltero","Personal administrativo","Male",40,"United-States"
1941777,50,"Privado","Casado","Personal especializado","Female",40,"United-States"
1941877,44,"Privado","Casado","Ejecutivo y Gerencial","Female",24,"United-States"
1941977,26,"Privado","Divorciado","Personal especializado","Female",40,"United-States"
1942077,35,"Privado","Soltero","Personal especializado","Female",80,"United-States"
1942177,48,"Independiente","Divorciado","Personal especializado","Male",15,"United-States"
1942277,26,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
1942377,41,"Publico-Municipal","Divorciado","Personal especializado","Female",40,"United-States"
1942477,25,"Privado","Soltero","Servicios generales","Male",40,"United-States"
1942577,33,"Privado","Soltero","Personal especializado","Female",55,"United-States"
1942677,24,"Privado","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
1942777,31,"Privado","Casado","Personal administrativo","Female",40,"United-States"
1942877,24,"Publico-Municipal","Soltero","Personal especializado","Female",2,"United-States"
1943077,38,"Publico-Municipal","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
1943177,19,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1943277,19,"Privado","Soltero","Personal administrativo","Male",40,"United-States"
1943377,24,"Privado","Soltero","Servicios generales","Male",40,"United-States"
1943477,59,,"Casado",,"Male",40,"United-States"
1943577,67,"Privado","Casado","Ejecutivo y Gerencial","Male",55,"United-States"
1943677,49,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
1943777,35,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
1943877,44,"Privado","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
1943977,58,,"Casado",,"Male",40,"United-States"
1944077,22,"Privado","Soltero","Servicios de Telecomunicaciones","Male",60,"United-States"
1944177,21,"Publico-Nacional","Soltero","Ejecutivo y Gerencial","Male",10,"United-States"
1944277,50,"Privado","Casado","Personal de aseo","Male",50,"United-States"
1944377,44,"Publico-Municipal","Casado","Personal especializado","Male",48,"United-States"
1944477,36,"Publico-Municipal","Casado","Personal administrativo","Male",40,"United-States"
1944677,52,"Privado","Casado","Ventas","Male",40,"United-States"
1944777,35,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",90,"United-States"
1944877,48,"Publico-Municipal","Soltero","Servicios de Telecomunicaciones","Male",48,"United-States"
1944977,23,"Privado","Casado","Ventas","Male",40,"United-States"
1945077,37,"Privado","Soltero","Ventas","Male",50,"United-States"
1945177,44,"Independiente","Casado","Personal especializado","Male",55,"United-States"
1945277,44,"Privado","Casado","Transporte","Male",50,"United-States"
1945377,36,"Privado","Divorciado","Personal especializado","Male",40,"United-States"
1945477,26,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",12,"United-States"
1945577,31,"Independiente","Soltero","Personal especializado","Male",45,"United-States"
1945777,29,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
1945877,53,"Privado","Viudo","Mantenimiento y Reparaciones generales","Female",40,"United-States"
1945977,52,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
1946077,55,"Privado","Casado","Personal de aseo","Male",40,"United-States"
1946177,31,"Privado","Casado","Ventas","Male",40,"United-States"
1946277,19,,"Soltero",,"Female",16,"United-States"
1946377,64,,"Viudo",,"Female",30,"United-States"
1946477,55,"Privado","Casado","Ventas","Male",40,"United-States"
1946577,48,"Privado","Casado","Personal especializado","Male",55,"United-States"
1946677,20,"Privado","Soltero","Mantenimiento y Reparaciones generales","Female",40,"United-States"
1946777,50,"Publico-Municipal","Casado","Personal administrativo","Female",30,"United-States"
1946877,45,"Independiente","Casado","Ejecutivo y Gerencial","Male",51,"United-States"
1947077,38,"Privado","Divorciado","Servicios generales","Female",25,"United-States"
1947177,43,"Privado","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
1947277,22,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",30,"United-States"
1947377,63,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Female",40,"United-States"
1947477,36,"Privado","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
1947577,56,"Privado","Casado","Personal especializado","Male",50,"United-States"
1947677,43,"Publico-Nacional","Casado","Personal especializado","Male",40,"United-States"
1947777,41,"Privado","Casado","Apoyo técnico","Male",45,"United-States"
1947877,41,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
1947977,36,"Privado","Divorciado","Personal especializado","Male",45,"United-States"
1948077,59,"Privado","Casado","Personal especializado","Male",50,"United-States"
1948177,46,"Publico-Municipal","Casado","Ejecutivo y Gerencial","Male",44,"United-States"
1948277,23,"Privado","Soltero","Personal especializado","Female",36,"United-States"
1948377,46,"Independiente","Separado","Personal especializado","Male",20,"United-States"
1948477,53,"Privado","Casado","Personal administrativo","Male",40,"United-States"
1948677,46,"Publico-Departamental","Soltero","Personal especializado","Female",40,"United-States"
1948777,47,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",56,"United-States"
1948877,29,"Privado","Casado","Personal de inspeccion ","Male",30,"United-States"
1948977,32,"Privado","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
1949077,90,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
1949277,23,"Privado","Soltero","Personal especializado","Male",40,"United-States"
1949377,76,,"Casado",,"Male",30,"United-States"
1949477,23,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
1949677,81,"Independiente","Casado","Ejecutivo y Gerencial","Female",28,"United-States"
1949777,17,"Privado","Soltero","Servicios generales","Female",12,"United-States"
1949877,56,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
1949977,58,"Publico-Departamental","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1950077,45,"Privado","Casado","Personal administrativo","Male",45,"United-States"
1950177,25,"Privado","Casado","Personal de aseo","Male",40,"United-States"
1950377,32,"Privado","Casado","Apoyo técnico","Female",24,"United-States"
1950477,25,"Privado","Soltero","Servicios generales","Male",30,"United-States"
1950577,29,"Publico-Departamental","Casado","Personal administrativo","Male",40,"United-States"
1950677,23,"Privado","Soltero","Personal administrativo","Male",60,"United-States"
1950777,41,"Privado","Casado","Personal especializado","Male",55,"United-States"
1950877,48,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
1950977,29,"Privado","Casado","Transporte","Male",60,"United-States"
1951177,55,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1951377,45,"Privado","Viudo","Servicios generales","Female",40,"United-States"
1951577,22,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",50,"United-States"
1951677,80,"Publico-Municipal","Viudo","Servicios generales","Female",32,"United-States"
1951777,30,"Privado","Casado","Personal de aseo","Male",44,"United-States"
1951877,20,"Privado","Soltero","Ventas","Female",20,"United-States"
1951977,29,"Independiente","Casado","Ventas","Male",35,"United-States"
1952077,56,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
1952177,63,"Privado","Casado","Personal administrativo","Male",40,"United-States"
1952277,20,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
1952377,38,"Publico-Nacional","Casado","Personal administrativo","Female",40,"United-States"
1952477,31,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1952577,21,"Privado","Soltero","Ventas","Male",35,"United-States"
1952677,47,"Privado","Casado","Personal de inspeccion ","Male",46,"United-States"
1952877,31,"Privado","Separado","Personal administrativo","Female",38,"United-States"
1952977,28,"Privado","Soltero","Ejecutivo y Gerencial","Female",40,"United-States"
1953077,38,"Privado","Casado","Transporte","Male",99,"United-States"
1953177,30,"Publico-Municipal","Casado","Servicios de Telecomunicaciones","Male",40,"United-States"
1953277,39,"Independiente","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
1953477,26,"Privado","Soltero","Ejecutivo y Gerencial","Female",40,"United-States"
1953577,47,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
1953677,27,"Independiente","Soltero","Mantenimiento y Reparaciones generales","Male",50,"United-States"
1953777,43,"Privado","Casado","Servicios de Telecomunicaciones","Male",32,"United-States"
1953877,32,"Publico-Municipal",,"Personal especializado","Male",55,"United-States"
1954077,21,"Publico-Municipal","Soltero","Personal de aseo","Female",20,"United-States"
1954177,32,"Privado","Soltero","Personal especializado","Male",40,"United-States"
1954277,37,"Privado","Divorciado","Personal de inspeccion ","Male",48,"United-States"
1954477,37,"Independiente","Casado","Ventas","Male",40,"United-States"
1954577,54,,"Divorciado",,"Female",15,"United-States"
1954677,24,"Privado","Soltero","Personal especializado","Male",25,"United-States"
1954777,28,,"Soltero",,"Male",30,"United-States"
1954877,23,"Privado","Soltero","Agricultura","Male",40,"United-States"
1954977,54,,"Casado",,"Male",40,"United-States"
1955077,40,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
1955177,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
1955277,71,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
1955377,51,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
1955477,52,"Independiente","Soltero","Personal administrativo","Male",5,"United-States"
1955577,30,"Privado","Soltero","Ventas","Female",40,"United-States"
1955677,34,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
1955777,38,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
1955877,43,"Publico-Departamental","Soltero","Personal especializado","Female",40,"United-States"
1955977,43,"Privado","Soltero","Transporte","Male",42,"United-States"
1956077,36,"Publico-Departamental","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
1956177,24,"Publico-Nacional","Soltero","Personal administrativo","Female",40,"United-States"
1956377,55,"Privado","Casado","Servicios generales","Female",40,"United-States"
1956477,51,"Privado","Casado","Personal especializado","Male",60,"United-States"
1956577,43,"Publico-Municipal","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
1956677,28,"Privado","Divorciado","Servicios de Telecomunicaciones","Male",40,"United-States"
1956777,54,"Privado","Casado","Ventas","Male",45,"United-States"
1956877,47,"Privado","Casado","Personal especializado","Male",40,"United-States"
