Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
2035677;37;Publico-Departamental;Casado;Personal administrativo;Masculino;40;Inglaterra
2035977;47;Privado;Casado;Personal de inspeccion ;Masculino;56; 
2036177;50;Independiente;Divorciado;Personal especializado;Femenino;60;Vietnam
2038477;35;Privado;Casado;Personal especializado;Femenino;40;Filipinas
2039777;41;;Divorciado;;Femenino;40;Canada
2039977;29;Privado;Soltero;Ejecutivo y Gerencial;Masculino;42;Inglaterra
2040577;27;Privado;Soltero;Agricultura;Masculino;48;Guatemala
2041677;41;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;40;Jamaica
2041877;42;Independiente;Divorciado;Ejecutivo y Gerencial;Masculino;60;India
2042177;35;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Irlanda
2042477;44;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Japon
2044177;63;Privado;Casado;Personal especializado;Masculino;30;Mexico
2045177;42;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;25;Jamaica
2045477;37;Privado;Soltero;Transporte;Femenino;20;Puerto Rico
2045677;25;Privado;Soltero;Agricultura;Masculino;45;Mexico
2046577;57;Independiente;Casado;Personal especializado;Masculino;40; 
2046677;39;Privado;Casado;Personal especializado;Masculino;67;India
2048177;55;;Casado;;Masculino;40; 
2049577;37;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Cambodia
2050077;37;Privado;Casado;Transporte;Masculino;40; 
2051077;37;Privado;Casado;Agricultura;Masculino;77;Mexico
2051277;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;70;Mexico
2053277;34;Privado;Casado;Servicios generales;Masculino;30; 
2053477;44;Privado;Separado;Personal especializado;Femenino;40;Republica Dominicana
2054477;31;Privado;Casado;Personal especializado;Masculino;50;Tailandia
2055077;35;Privado;Casado;Agricultura;Masculino;65;Yugoslavia
2055877;33;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Canada
2056277;43;Privado;Casado;Servicios generales;Masculino;60;China
2057577;28;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2058277;33;Privado;Casado;Personal especializado;Masculino;50;Italia
2059777;30;Privado;Casado;Agricultura;Masculino;60;Mexico
2063177;34;Privado;Casado;Servicios generales;Masculino;40;Filipinas
2063377;33;Privado;Soltero;Personal de inspeccion ;Femenino;40; 
2063777;23;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;50;Irlanda
2063977;39;Privado;Casado;Personal especializado;Masculino;40; 
2065877;46;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;45; 
2065977;36;Privado;Separado;Servicios generales;Femenino;40; 
2069377;60;Privado;Casado;Servicios generales;Masculino;30;Filipinas
2069977;33;Privado;Soltero;Servicios generales;Femenino;35;Tailandia
2071077;24;Publico-Nacional;Soltero;Personal especializado;Masculino;20;India
2071777;52;Privado;Soltero;Personal de inspeccion ;Femenino;40; 
2072177;50;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2072377;32;Independiente;Casado;Transporte;Masculino;35;Haiti
2074877;24;Privado;Soltero;Servicios generales;Femenino;20; 
2077677;62;;Casado;;Masculino;24;China
2078177;27;Privado;Casado;Personal especializado;Masculino;40;Hingria
2078677;45;Privado;Divorciado;Personal administrativo;Femenino;40;Canada
2079277;29;Privado;Soltero;Personal de aseo;Masculino;40;Republica Dominicana
2082677;27;;Soltero;;Masculino;25;Filipinas
2084877;30;Privado;Soltero;Personal administrativo;Femenino;40; 
2086077;38;Privado;Casado;Servicios generales;Femenino;24;Haiti
2088777;25;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2088877;24;Privado;Soltero;Personal administrativo;Femenino;40;Iran
2089377;46;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
2091577;23;Privado;Casado;Servicios generales;Masculino;40;Guatemala
2092977;52;Privado;Casado;Ejecutivo y Gerencial;Masculino;55;Canada
2093577;29;Privado;Soltero;Servicios generales;Femenino;30;Jamaica
2093777;39;Publico-Municipal;Viudo;Personal especializado;Femenino;10;Japon
2094777;37;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
2095477;80;;Casado;;Masculino;8;Canada
2098677;27;Privado;Soltero;Servicios generales;Masculino;50;Mexico
2099077;21;Privado;Soltero;Personal administrativo;Masculino;30;Nicaragua
2101277;21;Privado;Soltero;Personal de aseo;Masculino;40;Mexico
2103177;41;Privado;Casado;Agricultura;Masculino;40;Mexico
2104977;24;Privado;Casado;Servicios generales;Femenino;5;Vietnam
2106377;21;Privado;Soltero;Personal de inspeccion ;Masculino;40; 
2107077;23;Privado;Soltero;Personal de inspeccion ;Masculino;30;Mexico
2107777;45;Publico-Departamental;Soltero;Personal administrativo;Masculino;40;Colombia
2108877;70;Privado;Casado;Ejecutivo y Gerencial;Masculino;20;Cuba
2109277;25;Privado;Separado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2109877;54;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Haiti
2110477;23;Privado;Soltero;Personal de aseo;Masculino;55;Mexico
2110977;30;Privado;Soltero;Personal especializado;Femenino;40; 
2112477;28;Privado;Casado;Transporte;Masculino;40;EL Salvador
2112577;54;Privado;Casado;Personal especializado;Masculino;56;Haiti
2112777;52;Privado;Separado;Ejecutivo y Gerencial;Femenino;40; 
2112977;30;Privado;Casado;Personal especializado;Masculino;50;India
2113177;49;Privado;Soltero;Apoyo técnico;Femenino;40;India
2113577;42;Publico-Municipal;Divorciado;Personal especializado;Masculino;50; 
2114677;43;Independiente;Casado;Agricultura;Masculino;40;Cuba
2115377;44;;Divorciado;;Femenino;10;Polonia
2115977;25;;Soltero;;Masculino;28;España
2118777;28;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Italia
2119677;55;Privado;Separado;Mantenimiento y Reparaciones generales;Masculino;40; 
2121977;29;Privado;Casado;Personal administrativo;Femenino;35;Vietnam
2122777;47;Privado;Casado;Personal especializado;Masculino;40; 
2122977;41;Privado;Separado;Servicios generales;Femenino;40;Mexico
2123777;39;Privado;Casado;Personal de aseo;Masculino;43;Mexico
2126577;38;Privado;Divorciado;Personal de inspeccion ;Masculino;40; 
2130477;34;Privado;Separado;Mantenimiento y Reparaciones generales;Masculino;45;Portugal
2132477;26;Privado;Soltero;Agricultura;Masculino;40;Mexico
2134977;22;;Soltero;;Femenino;15;España
2137177;61;Privado;Casado;Servicios generales;Masculino;40;China
2137277;30;Privado;Soltero;Apoyo técnico;Masculino;60;Hungria
2138377;62;Publico-Municipal;Separado;Personal especializado;Femenino;50; 
2139477;37;Independiente;Casado;Transporte;Masculino;50; 
2142577;32;Publico-Municipal;Casado;Servicios de Telecomunicaciones;Femenino;40;Francia
2143277;39;Privado;Casado;Ventas;Femenino;28;Jamaica
2144277;32;Independiente;Divorciado;Mantenimiento y Reparaciones generales;Masculino;47;Iran
2144677;46;Privado;Casado;Servicios generales;Masculino;35;Mexico
2144777;29;Privado;Casado;Servicios generales;Femenino;20;Francia
2145377;45;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Tailandia
2147677;56;Independiente;Viudo;Servicios generales;Femenino;65;Grecia
2148977;20;Privado;Soltero;Apoyo técnico;Femenino;10;Canada
2150377;45;Privado;Viudo;Personal de inspeccion ;Masculino;40;Colombia
2150477;35;Privado;Soltero;Personal de inspeccion ;Masculino;40;Cambodia
2152177;29;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2153277;32;Privado;Casado;Personal administrativo;Femenino;40; 
2153677;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2154277;27;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40; 
2155777;37;Independiente;Casado;Ventas;Masculino;60; 
2157077;31;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Francia
2158877;27;Privado;Soltero;Ejecutivo y Gerencial;Masculino;65;Grecia
2161277;24;Privado;Soltero;Personal administrativo;Femenino;40;Filipinas
2161877;21;Privado;Soltero;Ventas;Femenino;40;Polonia
2162677;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
2162877;30;Privado;Soltero;Ventas;Masculino;40;Inglaterra
2163777;51;Privado;Viudo;Servicios generales;Femenino;35;Portugal
2166677;29;Privado;Soltero;Ventas;Masculino;55;Peru
2166977;42;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;60; 
2167377;55;Privado;Casado;Servicios generales;Masculino;40;Filipinas
2168177;28;Privado;Casado;Ventas;Masculino;45;Francia
2170677;35;Privado;Soltero;Personal especializado;Femenino;40;España
2171977;22;Privado;Soltero;Servicios generales;Masculino;20;Puerto Rico
2172377;49;Privado;Casado;Servicios generales;Masculino;40; 
2173077;68;Privado;Casado;Personal especializado;Masculino;40;Irlanda
2174977;38;Privado;Casado;Transporte;Masculino;40;Puerto Rico
2177277;27;Independiente;Soltero;Mantenimiento y Reparaciones generales;Masculino;50;Mexico
2177777;55;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2177977;39;Privado;Casado;Servicios generales;Femenino;40;Filipinas
2178277;25;Privado;Soltero;Ventas;Masculino;44;Filipinas
2178777;18;Privado;;Ventas;Masculino;30;Mexico
2179977;50;Privado;Casado;Personal de inspeccion ;Femenino;35;Filipinas
2181977;50;Publico-Municipal;Divorciado;Personal especializado;Femenino;30; 
2182377;25;Privado;Casado;Servicios generales;Masculino;50;Mexico
2182477;33;Privado;Casado;Transporte;Masculino;60;Peru
2183277;34;Privado;Divorciado;Ejecutivo y Gerencial;Masculino;85;Inglaterra
2183777;60;Independiente;Casado;Ejecutivo y Gerencial;Masculino;35;Colombia
2184777;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
2185277;18;;Soltero;;Femenino;40;Cambodia
2185477;33;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2186477;24;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
2187777;35;Publico-Municipal;Casado;Ventas;Masculino;40;Filipinas
2190477;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
2190577;42;Privado;Casado;Servicios generales;Masculino;40;Haiti
2191277;36;Publico-Nacional;Divorciado;Personal especializado;Femenino;40;Filipinas
2192277;38;Independiente;Casado;Servicios generales;Femenino;20;Polonia
2195077;46;Privado;Casado;Personal administrativo;Masculino;35;Filipinas
2195277;21;Independiente;Casado;Personal administrativo;Femenino;30;Portugal
2196077;44;Privado;Casado;Servicios generales;Femenino;50;Filipinas
2197877;24;Privado;Casado;Servicios generales;Masculino;40;Mexico
2198077;38;Independiente;Casado;Ventas;Masculino;40;Mexico
2199277;35;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2199677;26;Privado;Separado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
2200377;32;Privado;Divorciado;Servicios generales;Femenino;40; 
2202277;23;Privado;Soltero;Apoyo técnico;Masculino;40;Vietnam
2202977;34;Publico-Nacional;Casado;Apoyo técnico;Masculino;20;China
2203077;23;Privado;Soltero;Transporte;Masculino;40;España
2203477;42;;Casado;;Masculino;60;Republica Dominicana
2203777;42;Privado;Separado;Ejecutivo y Gerencial;Masculino;60;Canada
2205677;39;Privado;Casado;Personal administrativo;Masculino;25;Mexico
2206277;28;Privado;Casado;Personal administrativo;Femenino;35;Haiti
2206977;56;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;70; 
2207777;30;Privado;Soltero;Servicios generales;Masculino;15;China
2210777;24;Publico-Nacional;Casado;Servicios generales;Masculino;24; 
2210877;17;Privado;Soltero;Servicios generales;Masculino;40;Mexico
2215677;29;Privado;Divorciado;Servicios generales;Femenino;45;Colombia
2217577;41;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Japon
2218277;27;Privado;Casado;Personal administrativo;Femenino;40;Cuba
2219177;31;Privado;Casado;Servicios generales;Femenino;80;Italia
2219877;44;Independiente;Casado;Ejecutivo y Gerencial;Masculino;48;España
2220177;56;Privado;Divorciado;Personal de inspeccion ;Femenino;20;Yugoslavia
2220277;27;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2221177;54;Publico-Nacional;Casado;Ejecutivo y Gerencial;Masculino;40;Puerto Rico
2222677;35;;Soltero;;Masculino;45;Japon
2223177;44;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2224277;27;Privado;Soltero;Personal administrativo;Femenino;45; 
2226577;31;Privado;Soltero;Ventas;Femenino;40; 
2226677;42;Privado;Casado;Personal especializado;Masculino;40;Francia
2227177;19;Privado;Soltero;Personal de aseo;Femenino;60;Guatemala
2229377;22;Privado;Soltero;Personal de aseo;Masculino;50;Portugal
2230177;25;Privado;Soltero;Personal de seguridad;Femenino;40;Guatemala
2230877;47;Independiente;Viudo;Ejecutivo y Gerencial;Femenino;60;Tailandia
2231877;40;Privado;Casado;Personal especializado;Masculino;40; 
2232577;27;Privado;Casado;Ejecutivo y Gerencial;Femenino;40;España
2232777;47;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2233077;56;Publico-Municipal;Casado;Personal administrativo;Masculino;40;Filipinas
2233377;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
2234077;32;Privado;Separado;Agricultura;Masculino;60;Mexico
2234977;51;;Separado;;Femenino;40;Mexico
2235177;26;;Separado;;Femenino;40;Puerto Rico
2235277;33;Publico-Municipal;Casado;Personal especializado;Masculino;40; 
2236877;44;Privado;Soltero;Personal especializado;Femenino;45;Mexico
2237477;46;;Casado;;Masculino;40;Mexico
2237777;29;Privado;Casado;Servicios generales;Femenino;40;Colombia
2239277;38;Privado;Casado;Agricultura;Masculino;84;Portugal
2239477;58;Privado;Divorciado;Personal de inspeccion ;Masculino;40;Mexico
2240677;22;;Soltero;;Femenino;12;Tailandia
2240977;34;Privado;Divorciado;Personal especializado;Masculino;40;Mexico
2242677;26;Privado;Casado;Personal de seguridad;Femenino;40;Republica Dominicana
2243077;33;Privado;Casado;Transporte;Masculino;40; 
2243277;59;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40;India
2244677;36;Privado;Casado;Personal de inspeccion ;Femenino;40;Puerto Rico
2244777;45;Privado;Casado;Personal de inspeccion ;Femenino;40;España
2247577;34;Privado;Casado;Ventas;Masculino;25; 
2248877;39;Privado;Divorciado;Ventas;Masculino;40;China
2249677;62;;Soltero;;Femenino;40;Republica Dominicana
2249877;28;Privado;Casado;Personal de aseo;Masculino;30;Mexico
2251177;20;;Soltero;;Masculino;40;EL Salvador
2251377;46;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2253477;48;Privado;Casado;Personal de inspeccion ;Masculino;40;Polonia
2254177;43;Privado;Casado;Personal de inspeccion ;Masculino;35; 
2254277;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Guatemala
2254777;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
2255677;41;Independiente;Casado;Personal especializado;Masculino;45;EL Salvador
2256277;28;Privado;Soltero;Ventas;Femenino;55; 
2256577;34;Privado;Casado;Personal especializado;Femenino;40;China
2257277;53;Publico-Municipal;Casado;Servicios generales;Masculino;32;Mexico
2257777;33;Privado;Separado;Personal de aseo;Masculino;35;Haiti
2261177;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Italia
2261577;38;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
2261877;20;Privado;Soltero;Personal de aseo;Masculino;40;Guatemala
2261977;49;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
2262177;47;Privado;Casado;Ejecutivo y Gerencial;Masculino;45;Canada
2264077;34;Privado;Casado;Ejecutivo y Gerencial;Masculino;50; 
2265377;32;Privado;Casado;Ventas;Femenino;40;Grecia
2265977;54;Privado;Soltero;Servicios generales;Femenino;20;Hungria
2266877;39;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Italia
2267077;36;Privado;Casado;Personal especializado;Masculino;40;Cambodia
2267277;32;Independiente;Casado;Ventas;Masculino;55;Mexico
2267877;40;Privado;Casado;Transporte;Masculino;45; 
2268777;33;Privado;Soltero;Ventas;Masculino;43;Mexico
2269777;31;Privado;Casado;Personal especializado;Masculino;48;Filipinas
2270177;31;Privado;Casado;Personal administrativo;Masculino;40;Italia
2271177;29;Privado;Soltero;Personal especializado;Masculino;64;Filipinas
2271877;26;Publico-Municipal;Soltero;Servicios generales;Femenino;10;Jamaica
2272577;45;Independiente;Divorciado;Personal especializado;Masculino;45;Francia
2274377;26;Privado;Soltero;Personal administrativo;Masculino;40; 
2276877;44;Privado;Casado;Ventas;Masculino;50;Inglaterra
2277277;40;Independiente;Divorciado;Personal administrativo;Femenino;15; 
2277477;41;Independiente;Casado;Ventas;Femenino;70;Republica Dominicana
2277577;28;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Canada
2277677;53;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2278977;21;Privado;Soltero;Servicios generales;Femenino;29; 
2279177;31;Independiente;Casado;Ventas;Femenino;50; 
2279877;21;Privado;Soltero;Personal especializado;Femenino;20;España
2281877;34;Privado;Casado;Ejecutivo y Gerencial;Femenino;40;Puerto Rico
2282877;43;Publico-Departamental;Casado;Personal especializado;Masculino;40;Filipinas
2285477;28;Privado;Divorciado;Servicios generales;Femenino;48;Inglaterra
2286277;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2286777;57;Privado;Casado;Agricultura;Masculino;45;Mexico
2287777;58;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
2288077;25;Privado;Soltero;Personal de inspeccion ;Masculino;40;India
2288577;31;Privado;Soltero;Servicios generales;Masculino;40;Mexico
2289777;19;Privado;Soltero;Personal administrativo;Femenino;15;España
2290177;46;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
